Sample,t_mean_Aluminum,t_mean_Boron,t_mean_Calcium,t_mean_Carbon,t_mean_Cellulose,t_mean_Copper,t_mean_d13C,t_mean_d15N,t_mean_Fiber,t_mean_Flavonoids,t_mean_Iron,t_mean_Lignin,t_mean_Magnesium,t_mean_Manganese,t_mean_Nitrogen,t_mean_NSC,t_mean_Phenolics,t_mean_Phosphorus,t_mean_Potassium,t_mean_Starch,t_mean_Sugar,t_mean_Sulfur,t_mean_Zinc,t_std_Aluminum,t_std_Boron,t_std_Calcium,t_std_Carbon,t_std_Cellulose,t_std_Copper,t_std_d13C,t_std_d15N,t_std_Fiber,t_std_Flavonoids,t_std_Iron,t_std_Lignin,t_std_Magnesium,t_std_Manganese,t_std_Nitrogen,t_std_NSC,t_std_Phenolics,t_std_Phosphorus,t_std_Potassium,t_std_Starch,t_std_Sugar,t_std_Sulfur,t_std_Zinc,lat,long,species,plant_type,plot_type,,,
Iceland_141_Grass_st,75.92141475,2.116020892,0.559099796,47.5732574,24.39640638,4.183349328,-18.78541644,0.664984951,48.7923187,2.413368494,45.72195053,17.10951932,0.084564172,60.86756255,2.02206111,14.28625991,1.239133055,0.167969828,1.536983078,1.750801977,10.66781686,0.151714939,22.56556063,23.31839621,1.554818599,0.106994661,0.352955655,2.395481221,0.34427144,0.783215848,0.354232779,3.600976485,1.337652422,1.800145038,3.15113624,0.020243369,14.60586193,0.053719313,1.152782985,0.32003895,0.011189254,0.107960374,0.255523484,1.072602455,0.009897824,2.383285377,,,,,,,,
Iceland_142_CANI,31.15593476,15.73274588,0.229965395,46.21021937,19.8626566,5.784905317,-22.63302718,-1.678180141,32.75628341,1.759506078,49.07938438,7.415175073,0.106645881,-33.59870598,2.683867819,18.40690544,1.834123237,0.185944413,1.763602409,2.218918018,13.49549973,0.138056797,15.97457938,12.51606595,2.465172071,0.118641473,0.361796339,1.427102809,0.350317026,1.069731949,0.359355962,2.288674158,1.855494264,1.133798541,2.137511548,0.021401934,17.55162179,0.052462742,1.026012908,0.654559353,0.012940812,0.101588003,0.489554424,1.238374944,0.012773246,2.059311914,,,,,,,,
Iceland_142_Moss,114.4794683,41.94996839,1.401022399,44.88295821,26.68260946,8.837684871,-27.45392814,-5.942204368,34.31268076,3.802602279,60.7174697,7.037350511,0.406922647,114.6535762,1.15459995,23.06119647,5.456461851,0.184773817,1.64387997,4.504064753,13.24498234,0.025536984,23.49256114,53.81086607,5.61223905,0.2005831,0.806918118,2.556318601,0.764466357,1.551770008,0.912338553,3.127781782,3.086442404,3.360236503,3.125664676,0.047774124,39.84058159,0.093225999,2.084618926,1.021213155,0.029631139,0.214921124,0.958841597,3.129133197,0.025952288,5.142587038,,,,,,,,
Iceland_142_POPA_nf,27.20876853,33.89216643,0.708554284,47.79455437,12.49235825,6.247523919,-24.4485281,-4.016465553,12.25453459,1.6645931,42.56184109,-2.270474815,0.253583492,46.43308185,2.559842783,27.71061926,5.638857657,0.149942605,0.883894828,3.770889926,19.15236682,0.083506993,12.59281095,17.37598252,3.82921111,0.174860683,0.340449428,1.139563323,0.440145264,1.404533456,0.294662863,1.856396458,1.924531671,1.994955939,1.61876576,0.032811581,32.7274828,0.065454667,1.439284492,0.828270782,0.017654612,0.144039357,0.736498013,1.510360297,0.016602114,3.108001346,,,,,,,,
Iceland_143_'UNK',50.22254091,12.88257819,0.674679698,48.1973624,14.73541611,6.45455845,-24.80691597,-1.975813949,21.50048696,7.466469919,51.50264777,1.640512887,0.181454243,6.661789573,2.683029515,28.17667737,4.125480176,0.179942291,2.165458636,3.166488237,18.63976243,0.10853969,26.90052849,12.03093556,2.751282441,0.176657003,0.511653788,1.723025752,0.355513237,0.812904783,0.477736046,2.773045953,1.320247563,1.277598446,2.586659543,0.025069446,31.09794626,0.067790176,1.493049738,0.475958907,0.014888174,0.119658535,0.430313497,1.495455123,0.017311894,2.811326255,,,,,,,,
Iceland_143_ACMI,7.460657312,31.3985926,0.785747226,48.00019602,12.87878865,7.940949254,-28.83414229,-2.65107774,7.148500846,10.62201163,60.62726316,-5.173307869,0.272633489,-51.93738309,2.70548617,17.17043298,4.293503995,0.225746965,2.833938447,2.976143196,14.31732153,0.152374928,16.27195908,16.28313511,3.959574628,0.12890547,0.638877385,1.905960803,0.505366172,1.1628417,0.566138397,2.539869993,1.762963068,2.193868046,2.310611828,0.036740034,37.30488378,0.067540768,1.464486792,0.567439192,0.017455508,0.163285285,0.648646987,1.378254688,0.018814831,3.239877901,,,,,,,,
Iceland_143_ALFI,94.93418244,13.36768199,0.356381019,49.00598321,12.21820036,6.904580747,-26.35505068,-3.387989737,13.47930874,3.698223073,42.71461926,1.524520247,0.245597597,174.6163573,2.656539258,31.35366991,7.877785947,0.140148552,0.915070931,2.490276355,23.01643563,0.123196269,23.1351112,25.27713411,3.871440286,0.197175808,0.432527274,1.218901275,0.586542133,1.017524376,0.375608344,2.462590995,1.637619254,1.745052531,2.012646831,0.028549182,30.47930396,0.072730446,1.703422819,0.763973343,0.017401694,0.143709351,0.428714045,1.36817297,0.017084234,3.880510395,,,,,,,,
Iceland_143_ALWI,36.50424508,24.86721668,0.547818333,47.90028303,15.65314002,6.412413208,-26.16034932,-3.735082678,16.03149926,1.71336325,41.41393868,-1.119404384,0.286619819,48.3718538,2.129271026,23.94527588,6.55526997,0.154862682,1.209413202,2.594867091,16.18415284,0.118230679,5.360502102,15.13261092,4.074801733,0.173998839,0.375329764,1.218734806,0.519470405,1.288336408,0.3136931,2.070119946,1.667605674,1.974144716,1.908266228,0.031462132,31.94741179,0.066460703,1.399918224,0.799546576,0.016398351,0.142860272,0.644262599,1.278384983,0.015595678,3.507066085,,,,,,,,
Iceland_143_CANI,27.10887392,19.5375727,-0.147898207,45.8988819,18.45584558,5.746188281,-21.54870772,-2.299950178,27.18631521,1.09549665,43.38310413,2.566763399,0.057761155,-32.5943678,2.891794569,17.73125359,0.142470415,0.167729402,1.653487704,2.44796038,12.07703408,0.11343831,19.00008486,9.63207318,3.665549609,0.14385585,0.406040305,1.485290743,0.547446763,1.552145525,0.379056609,2.734991049,2.473253171,1.389076648,2.168182875,0.029827206,26.31068359,0.069403607,1.276068877,1.034164208,0.020388206,0.115814073,0.660834936,1.638419654,0.018227015,3.433515441,,,,,,,,
Iceland_143_GAVE,8.553411598,47.03155514,-0.08722054,48.22706816,18.10703766,6.518119277,-25.78383696,-3.230665682,20.09173002,3.575765872,54.61627055,0.277178456,0.307978079,6.386377963,2.462798029,15.16841042,2.352356128,0.152696397,1.909275491,4.042028518,12.69104998,0.089189874,15.45982468,20.5647219,3.915545763,0.169021106,0.592605681,1.883454172,0.464207167,1.389498344,0.452391401,2.550317109,2.181945173,2.189757398,2.434574445,0.036056554,30.62964604,0.085175032,1.771388889,0.785987797,0.019877816,0.17574853,0.78769529,1.623541022,0.016802095,3.312598416,,,,,,,,
Iceland_143_GERI,32.21544433,38.21786493,1.689926938,48.12672637,11.63989134,7.149649725,-26.69434696,-2.913319501,18.88991509,4.253834244,44.16132393,6.655019513,0.367510558,117.9811795,2.283884413,22.74108387,6.711753757,0.124164304,1.047073848,2.488677387,14.75752055,0.128639287,6.987902986,31.44978904,5.208630318,0.201448258,0.441021367,1.316442163,0.623306309,1.315275683,0.340872883,2.007543892,1.757034087,3.126969799,2.118698098,0.037961136,41.46257418,0.079510961,1.453074238,0.816035514,0.019712144,0.167173463,0.707030858,1.396342362,0.0155517,4.311200381,,,,,,,,
Iceland_143_Grass,28.55583097,19.34811304,-0.246390516,45.02484285,28.2459081,5.222682728,-20.14934973,-3.418613072,39.67578238,-1.850667443,43.71238349,7.035090361,0.195686506,-65.57476995,1.861998425,13.23411927,1.468092501,0.164862564,1.619223238,2.197752148,8.359217776,0.114791686,6.22217415,8.208084824,3.129273071,0.142492984,0.499099698,1.955327721,0.488041692,1.65124434,0.398991347,2.622132194,2.517043024,1.398291381,2.770222514,0.026894408,20.56658895,0.060059463,1.468868164,0.801187802,0.018469279,0.136436597,0.715083937,2.301600195,0.016590833,3.020573953,,,,,,,,
Iceland_144_Larch,52.31880461,9.75210568,0.169231516,51.94229212,15.86892336,5.533328788,-26.58063354,-2.495857168,30.11628261,5.157577199,43.46041867,10.27447094,0.133631079,44.38877361,2.218590883,24.49815159,5.577681205,0.169470363,0.924668,3.730006974,18.86715447,0.099565979,28.12362788,15.77982581,3.077870929,0.101810239,0.367325104,1.148947689,0.363089736,0.973061831,0.396835138,2.509541677,1.671815007,1.331113126,1.607992268,0.02119785,29.52164357,0.047363268,1.282135834,0.562153933,0.014320757,0.132517883,0.41079989,1.394956829,0.014165767,2.771495028,,,,,,,,
Iceland_145_Larch,70.8336115,7.855389814,0.242879497,52.54526294,16.59948414,5.856736493,-27.53204197,-2.005180609,29.45479867,4.963301589,48.59956915,9.721875846,0.13936433,84.77418445,2.195551093,22.23715083,5.824306025,0.190008444,1.234715634,3.61378064,18.06909214,0.124210789,29.70491986,17.43506913,2.523845252,0.085438775,0.344276692,1.292129569,0.289319428,0.673712998,0.363585744,2.676403102,1.058975778,1.372621987,1.726566665,0.017586498,20.33575866,0.046759683,0.983421155,0.394638428,0.011735293,0.112529152,0.337557753,1.058602452,0.011791693,2.225132228,,,,,,,,
Iceland_146_ACMI,27.15135061,31.20412728,0.368647279,48.67578994,18.19395831,7.905747311,-27.82792808,-2.591313997,20.80777842,7.503274599,59.99534509,-0.595371182,0.280502239,-13.218386,2.71944613,13.01843352,3.050830208,0.20628627,2.600738736,2.789414516,12.88238073,0.153666213,22.48449104,15.92138829,3.88748636,0.131795995,0.58122162,1.568839908,0.535485485,1.373721399,0.481835137,2.40030882,1.745095275,1.817636507,1.901257214,0.038870313,35.24896893,0.062410738,1.355217561,0.659589837,0.018509994,0.158357991,0.575403816,1.5215874,0.017868528,3.7408766,,,,,,,,
Iceland_146_GAVE_nf,29.98688914,55.82038869,-0.139669542,48.47518627,18.08443742,7.534233571,-25.98669123,-3.724401697,20.66789197,5.222239956,56.50119436,1.084309322,0.321527572,77.48976597,2.904501821,14.82797699,1.843310658,0.120712425,2.079159905,4.138853854,15.13813783,0.067476522,26.51708151,40.47758135,6.030865708,0.198901212,0.627103443,1.881920906,0.74616141,1.842278529,0.451618181,2.484775186,2.52315127,2.91508371,2.211743643,0.05269665,44.98355932,0.082320629,2.240482359,1.086541639,0.027071702,0.201773919,0.848808984,2.221727815,0.021893934,5.609208959,,,,,,,,
Iceland_146_GERI,-1.540792166,46.43674865,1.728523116,47.55069974,11.92367888,6.963425994,-25.74878771,-3.260786405,16.27211374,2.645859388,39.72161202,2.322203822,0.415517779,55.34168439,2.268208959,18.41125805,4.867502122,0.134900123,0.799092466,3.004511395,12.01977271,0.135178452,3.900246896,33.59390911,5.78768162,0.207089621,0.409344416,1.221739675,0.650898189,1.785234379,0.348664684,1.887168069,2.214659159,3.574679859,1.9700931,0.040259658,43.80093324,0.074429235,1.405879533,1.018899769,0.022137407,0.188239382,1.015870153,1.696603096,0.016911084,4.643255975,,,,,,,,
Iceland_146_Grass,52.55133386,11.46125087,0.293694568,45.65858471,21.25408189,5.416173164,-20.374974,-1.970369568,33.91211188,-0.333041543,44.71196715,7.671699799,0.121773735,-2.592389585,2.350538755,16.09832881,0.88350751,0.164636902,1.528345768,1.99518629,10.90650891,0.138648665,21.08766571,8.204287758,2.749628729,0.118186575,0.315064341,1.554727638,0.489072687,1.243710092,0.358928123,2.31322149,2.072982589,1.226833762,2.484431165,0.020497684,18.8903751,0.054051963,1.054382839,0.762773769,0.015888136,0.101417813,0.455326494,1.417568793,0.013371988,2.818503827,,,,,,,,
Iceland_147_ACMI,33.84900721,20.72390045,0.734759423,49.72713034,14.52173319,7.62428708,-28.60962654,-1.49145371,16.72123074,9.622663334,59.69319989,1.3928672,0.240575136,7.07911944,2.788281199,16.56322338,3.852806588,0.215120396,2.635300303,2.371952531,16.12860891,0.191009715,24.80876895,10.04573169,3.568998592,0.114241986,0.580076193,1.555390933,0.450154347,1.082083296,0.493408984,2.400072326,1.462836672,1.766098945,2.158925722,0.030012917,31.91615548,0.062773351,1.346015234,0.496947147,0.014560734,0.143393884,0.480028813,1.165049096,0.015731813,3.051978794,,,,,,,,
Iceland_147_GAVE_st,95.42989487,30.16796522,0.36471988,52.00027025,20.84999416,5.946433498,-24.20712037,-0.769472468,36.46367821,5.525160877,57.08144342,16.67578461,0.269608189,238.3755951,2.262128954,20.89443442,3.429617733,0.120134121,1.501055334,3.626968357,18.88165473,0.10435861,32.92660736,20.12814249,2.457999836,0.159628408,0.552129663,2.698984688,0.43090848,0.906882788,0.464507671,4.069257969,1.523730317,1.787225035,3.63691744,0.029411846,26.94824299,0.086195095,1.587861382,0.550119451,0.017099394,0.164220279,0.373203108,1.388764792,0.014461584,4.133617695,,,,,,,,
Iceland_147_GERI,-2.3707828,48.93183738,2.455093546,47.6452104,10.99620683,7.024411403,-26.35726917,-2.913579471,18.2392433,3.133136122,40.79363642,4.994127272,0.48984359,68.02835799,1.930377287,18.70257824,5.389541989,0.127049485,0.641005719,3.140817312,11.87126864,0.1477963,6.336399522,33.89547568,5.70679715,0.213476397,0.433695811,1.410872984,0.638316444,1.724029219,0.374896166,2.114944395,2.153941569,3.662599283,2.18194776,0.04056425,44.66691316,0.077321262,1.602015316,1.031391383,0.021728452,0.187525863,1.00951614,1.755078724,0.017198037,4.444782424,,,,,,,,
Iceland_147_Grass,36.638655,16.13573927,0.584357053,45.95395901,21.07918526,4.799040276,-19.75517279,-2.027196653,34.51646892,-0.044794289,42.05958596,8.718056433,0.138391185,-27.00404521,2.12610116,16.81153157,0.846865439,0.152816365,1.33253351,2.54190222,9.637712706,0.109097049,18.66563076,12.03409863,2.871256298,0.123741063,0.295217503,1.490205095,0.436160444,1.209692994,0.335518166,2.407596528,1.930999225,1.418788112,2.489937642,0.020293592,22.50224597,0.058231138,1.284971321,0.752755229,0.014941266,0.104265253,0.536674844,1.341185084,0.01244001,2.621865507,,,,,,,,
Iceland_148_ACMI (like),42.57680421,33.44896618,0.740283903,49.38280362,16.40878086,8.45111668,-29.53278912,-1.504762865,23.37674103,11.0407032,64.47727911,6.962500961,0.263040551,65.93065541,2.84859267,13.88355796,3.596084799,0.221266554,2.962122059,2.429141809,14.53287759,0.184087995,22.63044514,21.5613242,3.900226157,0.138972288,0.591307596,1.588029489,0.528964277,1.139543833,0.462688594,2.352466263,1.663667901,2.155231232,2.073075557,0.037141308,31.18192415,0.073092533,1.446009423,0.466614991,0.016106682,0.164283417,0.463447489,1.187086129,0.015225691,3.586149843,,,,,,,,
Iceland_148_Dandelion,53.07210414,34.78202638,1.491205969,46.80543279,16.69018934,9.589405317,-28.27101128,-2.896331603,23.93652583,7.137072547,69.27223427,1.785735308,0.389755821,10.93242061,2.801389908,13.55742132,4.255015735,0.24908209,2.995020815,3.155244646,15.20601219,0.170279757,34.69877917,26.12453311,4.128840138,0.1437378,0.572449883,1.905571325,0.656447005,1.404818729,0.653779123,2.42355349,2.118311873,2.029570782,2.273008001,0.047682848,38.89528,0.062963928,1.522761653,0.809790731,0.022333311,0.185307889,0.638102311,1.970998261,0.020702437,4.606099567,,,,,,,,
Iceland_148_Equisetum,35.25149215,49.9550606,1.977796328,44.20871224,19.49352973,8.446927864,-26.85240733,-3.307256431,28.5257723,0.229823897,51.19091326,4.877234462,0.539402848,7.602317724,2.185272691,5.083684152,1.41555906,0.15833,2.468408952,2.864401295,4.870073121,0.148349371,31.45240301,44.85404745,6.454523666,0.234481206,0.506748643,1.740172445,0.968575473,2.588822245,0.458093043,2.607843243,3.533500548,2.770440757,2.647738155,0.066278388,58.33333075,0.081582808,2.495769755,1.601947516,0.028108068,0.223955459,0.996771787,3.156507828,0.025431768,6.961111911,,,,,,,,
Iceland_148_Grass,42.10221646,13.46295585,0.403914051,45.73225272,25.21424647,4.487395517,-20.19525055,-2.370692203,43.69702896,-3.210825331,39.10015361,12.39465882,0.142770191,-25.00275018,1.873829143,12.12200677,0.189594862,0.139899489,1.552595228,2.046365258,5.466584141,0.118914232,15.27055181,10.10728686,3.439646459,0.128055004,0.35944707,1.731157433,0.550319479,1.490139646,0.360660486,2.435234569,2.126493782,1.632671222,2.656983492,0.023942775,22.99937293,0.057387399,1.46338078,0.868718424,0.018230044,0.112811318,0.565798582,1.622972098,0.01500877,3.235510356,,,,,,,,
Iceland_148_LobedButtercup,103.0980403,22.18409795,1.045795793,46.74908391,15.40490845,9.529713513,-25.92921268,-2.472019752,21.10354436,9.625329033,65.58486994,1.762826836,0.283527149,109.8755415,3.085384394,22.83820143,4.264716953,0.164921798,2.846415505,2.002980422,20.81383752,0.118856962,44.88692445,44.23483038,6.007693206,0.160550287,0.614022446,2.075050421,0.996504812,1.471230247,0.687558482,2.698271408,2.223705745,2.768316612,2.558546411,0.05627058,58.63573813,0.065785674,2.075296767,0.945193353,0.028289885,0.206909327,0.645293499,1.970541774,0.029655228,6.868628754,,,,,,,,
Iceland_148_Longleaf_st,31.92692886,32.10857022,1.096771561,54.82427665,13.40298348,7.839192385,-27.51033163,1.571623262,41.40348924,7.423575064,60.23417884,25.97983853,0.198859397,162.8605885,4.005295961,22.0891611,3.166726351,0.293204588,1.910403275,3.613650429,20.49620263,0.257288346,32.67882054,13.04823971,3.838233105,0.124355911,0.437824236,1.738587021,0.452483053,0.929804328,0.381772087,3.176184147,1.40304321,2.304860061,1.993216488,0.026212852,31.69840985,0.064084737,1.169511112,0.378035615,0.015321575,0.122720872,0.492515548,1.080571093,0.015619232,3.785477203,,,,,,,,
Iceland_149_ACMI,26.1389797,38.34738107,0.493120027,48.02417424,18.88814755,7.6309929,-27.92158556,-2.558572869,25.83164582,6.508785963,59.5216645,5.289901351,0.302571313,-0.844286827,2.49149644,10.03800769,2.925128084,0.209306626,2.896724439,3.005151936,9.984998197,0.151127764,19.20644905,19.66339337,3.844044941,0.145525128,0.522824324,1.452902915,0.503909254,1.360668622,0.42546092,2.059216473,1.763604814,1.820033239,1.708095988,0.039071625,30.61512383,0.062350283,1.439372038,0.632009775,0.016776436,0.158879279,0.637870917,1.563455503,0.01523186,3.554275763,,,,,,,,
Iceland_149_BEPU,23.54818247,34.03129224,0.719617119,53.53859577,17.00600958,5.866317668,-23.94960685,-0.957795808,36.61802924,2.512072833,49.7960341,16.95197,0.22590266,117.7317285,3.047011313,23.80611946,2.962291075,0.211015123,0.916035976,4.571935844,19.2350282,0.153087617,24.34403556,16.38462272,3.202243396,0.106889521,0.289453411,1.420004627,0.389052492,0.981451193,0.316920708,2.213355191,1.346170182,2.069056939,1.843930596,0.024610333,27.74169385,0.042588932,0.872111027,0.43017006,0.014153154,0.114273988,0.437963165,1.025708737,0.013676612,3.333550368,,,,,,,,
Iceland_149_EQPA,19.46192436,27.55158814,0.821799158,44.02716316,16.97086019,6.249498677,-24.6053079,-1.599143747,24.16912227,-4.013611703,49.93478158,5.489775053,0.306261615,-85.80280995,2.277202605,7.098057974,0.822347759,0.225518408,2.737814723,2.342584857,2.911312863,0.176230466,18.09604327,9.201565274,2.938795984,0.179710831,0.455713217,1.375476264,0.395929848,1.512980936,0.392445285,2.364465226,1.719533744,1.262061155,1.931470009,0.02895937,24.98781952,0.081290468,1.565765173,0.724508469,0.010459299,0.174308742,0.722078162,1.454837059,0.011641156,2.686394123,,,,,,,,
Iceland_149_Grass,47.7793744,10.90741592,0.343850651,45.17941895,23.62466929,4.128330761,-18.35821584,-2.910467853,40.51974766,-3.690808341,38.40930678,9.514535827,0.124210348,-71.47998918,1.545641545,15.73461852,1.376156271,0.117387427,1.332125997,2.463513538,8.634642958,0.068267185,21.52347557,9.982809326,4.037747755,0.118919796,0.365337377,1.728253321,0.590907733,1.444688839,0.455133283,2.934477156,2.164118135,1.757721817,2.608504963,0.030089615,35.32856891,0.057369688,1.595896307,0.857844046,0.01876723,0.116005894,0.621759855,1.951015796,0.017569922,3.748546777,,,,,,,,
Iceland_149_UNK,77.8328572,33.60464588,1.727613821,49.40428416,13.2954754,7.089505519,-28.11413355,-2.161972322,26.83698316,6.033677848,48.90384484,14.03279289,0.407864209,216.5790969,1.920443503,20.36134902,7.20566371,0.135316104,1.297206682,2.689252124,18.49763502,0.172507041,18.35869258,30.53364404,3.093150792,0.138590622,0.401842324,1.591198225,0.445624726,0.95822962,0.254193889,2.880604477,1.212578244,1.943229455,2.275913162,0.027224279,27.3100142,0.060381131,1.307769872,0.641150287,0.013814464,0.149168216,0.416978577,1.093865016,0.012635744,2.832580632,,,,,,,,
Iceland_149_VAUL_st,62.42354768,16.06465126,0.743391124,57.2880536,14.42876859,5.480358666,-27.1856806,-0.454176752,37.74205298,11.89531171,43.52670509,20.95479989,0.127776193,198.3990022,2.055593788,25.93183674,6.630877921,0.190463787,0.550849423,4.593275546,20.54380845,0.126839909,28.42089721,19.91922527,4.759505676,0.126213335,0.367690248,1.913171018,0.5017449,0.728440639,0.374025504,4.109541503,1.510503312,2.091479678,2.331460656,0.024186524,34.77726075,0.06379678,1.364746211,0.304609895,0.01324893,0.146569127,0.358178347,1.008257702,0.015077849,4.177968113,,,,,,,,
Iceland_150_ALCH,60.83174301,23.63094789,0.456592134,51.72126367,16.80120412,4.465553612,-23.63594826,-4.957820406,27.74706585,1.675840687,25.28081248,4.544470516,0.258630594,186.3586167,1.13988087,30.76985319,7.799184666,0.07790571,-0.161102615,4.153099012,21.3283588,0.064904899,1.524687867,15.64895833,4.199695581,0.197244026,0.578869265,2.253086262,0.580066083,1.770141449,0.445259033,3.267115374,2.488660239,2.305048971,3.07774655,0.041696799,31.28588549,0.085225211,1.577181657,0.842621016,0.024132141,0.231225773,0.707630083,1.82436244,0.025094437,3.400278811,,,,,,,,
Iceland_150_EMNI,17.89611019,41.00546184,0.387651401,57.68799952,18.17852805,2.807218906,-26.14138324,-2.521050578,41.16897876,11.32079658,47.24940937,22.33965634,0.084282147,163.3080586,1.242250988,34.29098255,7.493546032,0.118337497,-0.125349861,6.737484885,22.703829,0.031209652,8.123664887,27.85976185,4.453806446,0.153442252,0.484702357,1.876021903,0.829326827,1.121784844,0.467178136,3.112202713,2.00323089,2.290157098,2.527069754,0.029989946,39.26370732,0.060556937,1.746221172,0.637829656,0.018926576,0.150360099,0.643051652,1.446072758,0.019117052,5.791047694,,,,,,,,
Iceland_150_Grass,54.02542927,13.43956196,-0.156246242,45.98643145,27.63634841,4.495360579,-21.14399125,-2.942359385,42.04340099,0.249040228,42.78045357,7.752116676,0.11826163,-10.09725967,1.589034602,13.845534,1.675639801,0.101011927,1.506271194,1.772857539,8.843674664,0.083555166,7.857365514,7.456009378,3.276123882,0.119087151,0.452329774,2.142458837,0.514550378,1.260710401,0.381932232,2.862109118,1.901851789,1.459508391,3.01094487,0.026160199,20.02965562,0.055772826,1.193906574,0.724061892,0.018720438,0.113111414,0.495081526,1.443931595,0.01732046,2.979902917,,,,,,,,
Iceland_150_MossCampion,6.298003896,45.80464244,1.893105666,46.91521127,16.05306276,4.976550714,-24.2735044,-1.434369666,27.22729167,-0.578160411,56.35315386,14.32781393,0.396516518,-20.72958529,2.09164315,15.90509344,2.841945507,0.195997951,1.561978214,4.667556015,9.749719937,0.129583971,22.27229874,18.23217797,3.629042158,0.160276676,0.549767568,1.793274996,0.46475858,1.231752391,0.404682184,2.587372916,1.877356128,2.04728619,2.571607917,0.034814716,25.8923273,0.072770507,1.644933642,0.631550587,0.016584634,0.163727331,0.745473249,1.679637661,0.016451818,3.966740332,,,,,,,,
Iceland_151_ALCH,68.98738511,22.37016482,0.677473404,51.31559199,17.34111837,5.34539545,-25.02565925,-4.129982793,27.80624197,1.395110276,33.08824993,5.909568826,0.277094516,188.5700894,1.269317381,26.95756664,7.777274937,0.111475357,0.275360829,3.439560167,19.1511795,0.101975696,4.143112642,16.28427354,3.584579332,0.177706949,0.501966145,1.97163809,0.487139846,1.414185484,0.359850684,3.051730655,2.009129884,1.891320471,2.702192517,0.036221495,28.10483176,0.077860868,1.347274211,0.767795432,0.020778482,0.199328251,0.543196383,1.550190272,0.021619406,3.015380085,,,,,,,,
Iceland_151_DROC,63.8027181,31.15783588,1.300600897,51.88378815,17.17571394,6.529585187,-26.13325615,-2.032034337,39.36660883,9.69699531,53.01615848,17.92037281,0.208627268,125.997311,1.838088097,28.72890243,6.266491443,0.174835566,0.891659048,4.753912971,23.10751395,0.082063432,32.55696418,9.469268451,1.728845489,0.098431888,0.369430109,1.448996247,0.281260024,0.765624809,0.341259001,2.560490553,1.44316192,1.103553092,1.576789192,0.028136678,23.89816122,0.05788209,1.215912318,0.427068815,0.013601707,0.110205199,0.419478571,1.094717937,0.014717788,3.014976564,,,,,,,,
Iceland_151_SALA,-13.33068072,40.31092203,1.060619582,53.4965606,15.82562034,5.639940877,-26.25831245,-2.202963971,37.72755732,5.24468936,44.26612155,19.03387461,0.179497616,26.49468587,2.27643784,30.7733017,4.780238533,0.194345499,0.526621062,5.284497814,20.81709112,0.089372392,13.89585651,27.70415471,4.667942923,0.126844854,0.43621995,1.295286643,0.502810455,1.354324507,0.385540618,2.112136145,1.965525551,2.936947787,1.701442566,0.032329363,36.91161366,0.057493367,1.252925982,0.644212578,0.01901386,0.148880444,0.793230956,1.257312974,0.016837536,3.68721428,,,,,,,,
Iceland_151_SAPH,18.71457661,37.88700062,1.556578363,50.91898094,14.47642613,6.297003129,-24.4218949,-1.63555671,29.7389135,5.786290979,51.2506969,15.32884452,0.281567379,50.08463667,2.307636586,24.03085675,4.335696529,0.200198944,1.074406621,4.594898506,18.144692,0.112303482,22.14424087,15.02393926,3.156804937,0.092597094,0.41447869,1.363235412,0.350689679,0.871907692,0.38036677,2.127935854,1.359169083,2.048152052,1.831009291,0.026550972,31.54795338,0.046153066,0.958320542,0.420296471,0.013343272,0.098508105,0.576340668,0.89304478,0.013556462,3.412534221,,,,,,,,
Iceland_152_BEPA,29.63122875,38.71531515,0.889640405,53.35375197,17.50222341,6.23968483,-24.69483213,-1.589506516,31.06204158,2.435718917,51.92254155,12.21651048,0.275482477,129.2159951,2.880197807,21.99794175,3.124467821,0.191201373,0.982445012,4.585900976,17.50446943,0.129065376,22.7592056,14.995431,3.22366505,0.136509813,0.424901264,1.722758453,0.388280756,1.045428589,0.382954311,2.460894123,1.378320305,2.21993077,2.248866666,0.03194947,31.8295521,0.04859638,1.029209711,0.494297611,0.016599587,0.131403643,0.438197596,1.028948365,0.016282762,3.619780863,,,,,,,,
Iceland_153_ARUV,15.09397664,27.17113842,0.90893625,57.91751168,6.937859623,2.039884128,-17.6305555,-2.648786557,29.85865697,7.944994757,24.20405203,13.0918598,0.331015652,201.2697608,0.687593032,38.04724347,12.02993711,0.056066229,-1.709903469,6.422785644,35.9679645,0.083719617,10.60518317,40.94492902,7.074856903,0.285746917,0.802225886,2.746839623,0.965295124,1.961029955,0.539719059,4.614195562,3.644172323,3.549499128,3.743411192,0.067479653,44.38380216,0.129864603,2.994179699,0.931426942,0.025578416,0.384436554,0.659643538,3.017527535,0.026044662,5.671023117,,,,,,,,
Iceland_153_BENA_st,58.35115822,31.97858494,1.072667106,57.40465976,15.72988313,4.763792108,-26.5880098,-1.741222023,49.64683206,7.564553074,40.77725014,31.46389657,0.166201078,252.9499414,1.940169987,34.01355492,7.115737134,0.115778465,-0.207904828,5.399250909,26.40224259,0.091056924,22.98805258,9.748997275,3.178128623,0.112197451,0.291627579,1.652900758,0.408183521,1.002437935,0.284867295,3.215162552,1.473387735,1.830175827,1.905464973,0.020097987,26.82023941,0.054769817,1.107769316,0.382110689,0.012535476,0.115441283,0.36410711,0.939630585,0.01120463,3.201115083,,,,,,,,
